film,rating,url
Nejsledovanější,40,https://kultura.zpravy.idnes.cz/recenze-nejsledovanejsi-08w-/filmvideo.aspx?c=A170914_351767_filmvideo_spm
Který  je ten pravý?,45,https://kultura.zpravy.idnes.cz/ktery-je-ten-pravy-recenze-film-d30-/filmvideo.aspx?c=A170913_095536_filmvideo_ts
První republika II,55,https://kultura.zpravy.idnes.cz/prvni-republika-druha-serie-recenze-db8-/filmvideo.aspx?c=A170908_102618_filmvideo_ts
Červená,60,https://kultura.zpravy.idnes.cz/cervena-recenze-0iw-/filmvideo.aspx?c=A170907_103239_filmvideo_ts
To,65,https://kultura.zpravy.idnes.cz/to-recenze-horor-stephen-king-d25-/filmvideo.aspx?c=A170906_112924_filmvideo_ts
Cesta času,50,https://kultura.zpravy.idnes.cz/cesta-casu-recenze-0nf-/filmvideo.aspx?c=A170905_132108_filmvideo_ts
Prima Partička,60,https://kultura.zpravy.idnes.cz/recenze-prima-particka-0b9-/filmvideo.aspx?c=A170831_131627_filmvideo_spm
Loganovi parťáci,60,https://kultura.zpravy.idnes.cz/recenze-filmu-loganovi-partaci-steven-soderbergh-f7u-/filmvideo.aspx?c=A170831_348796_filmvideo_spm
Hurvínek a kouzelné muzeum,20,https://kultura.zpravy.idnes.cz/hurvinek-a-kouzelne-muzeum-recenze-d6g-/filmvideo.aspx?c=A170830_102244_filmvideo_ts
Trapný padesátky,50,https://kultura.zpravy.idnes.cz/recenze-trapny-padesatky-0h9-/filmvideo.aspx?c=A170828_175350_filmvideo_spm
Policie Modrava,50,https://kultura.zpravy.idnes.cz/policie-modrava-zivot-a-doba-soudce-a-k-recenze-f4b-/filmvideo.aspx?c=A170828_104809_filmvideo_ts
Kapitán Exner,65,https://kultura.zpravy.idnes.cz/kapitan-exner-recenze-0um-/filmvideo.aspx?c=A170825_095435_filmvideo_ts
Velká oříšková loupež 2,35,https://kultura.zpravy.idnes.cz/velka-oriskova-loupez-2-recenze-d3i-/filmvideo.aspx?c=A170824_093529_filmvideo_ts
Temná věž,55,https://kultura.zpravy.idnes.cz/temna-vez-recenze-film-06w-/filmvideo.aspx?c=A170823_100107_filmvideo_ts
Barry Seal: Nebeský gauner,65,https://kultura.zpravy.idnes.cz/barry-seal-nebesky-gauner-recenze-dlr-/filmvideo.aspx?c=A170822_100746_filmvideo_ts
Sousedé,5,https://kultura.zpravy.idnes.cz/sousede-recenze-0j3-/filmvideo.aspx?c=A170821_093641_filmvideo_ts
Zabiják & bodyguard,55,https://kultura.zpravy.idnes.cz/zabijak-bodyguard-recenze-09l-/filmvideo.aspx?c=A170817_094409_filmvideo_ts
Po strništi bos,70,https://kultura.zpravy.idnes.cz/po-strnisti-bos-recenze-0s8-/filmvideo.aspx?c=A170815_142110_filmvideo_ts
Emoji ve filmu,10,https://kultura.zpravy.idnes.cz/emoji-recenze-0dd-/filmvideo.aspx?c=A170810_095113_filmvideo_ts
Španělská královna,50,https://kultura.zpravy.idnes.cz/spanelska-kralovna-recenze-penelope-cruzova-fernando-trueba-p5h-/filmvideo.aspx?c=A170804_114245_filmvideo_ts
Skrytá čísla,60,https://kultura.zpravy.idnes.cz/skryta-cisla-recenze-0r6-/filmvideo.aspx?c=A170801_110959_filmvideo_ts
Křižáček,40,https://kultura.zpravy.idnes.cz/krizacek-recenze-0ky-/filmvideo.aspx?c=A170731_100836_filmvideo_ts
Druhá strana naděje,65,https://kultura.zpravy.idnes.cz/recenze-druha-strana-nadeje-dfu-/filmvideo.aspx?c=A170727_2341294_filmvideo_spm
Srdečně vás vítáme,45,https://kultura.zpravy.idnes.cz/srdecne-vas-vitame-recenze-d0a-/filmvideo.aspx?c=A170726_163517_filmvideo_vha
Baby Driver,55,https://kultura.zpravy.idnes.cz/recenze-baby-driver-041-/filmvideo.aspx?c=A170725_2340805_filmvideo_spm
Valerian a město tisíce planet,55,https://kultura.zpravy.idnes.cz/luc-besson-recenze-valerian-a-mesto-tisice-fj0-/filmvideo.aspx?c=A170721_095117_filmvideo_kiz
Dunkerk,80,https://kultura.zpravy.idnes.cz/recenze-dunkerk-0jk-/filmvideo.aspx?c=A170720_2339783_filmvideo_spm
Svět podle Daliborka,60,https://kultura.zpravy.idnes.cz/svet-podle-daliborka-recenze-dif-/filmvideo.aspx?c=A170710_173936_filmvideo_vha
Spider-Man: Homecoming,65,https://kultura.zpravy.idnes.cz/spider-man-homecoming-recenze-dk0-/filmvideo.aspx?c=A170704_101346_filmvideo_kiz
Vězení,70,https://kultura.zpravy.idnes.cz/film-vezeni-recenze-damian-vondrasek-ds2-/filmvideo.aspx?c=A170630_133751_filmvideo_vha
"Všechno, úplně všechno",50,https://kultura.zpravy.idnes.cz/vsechno-uplne-vsechno-recenze-dep-/filmvideo.aspx?c=A170628_095548_filmvideo_ts
"Já, padouch 3",60,https://kultura.zpravy.idnes.cz/ja-padouch-3-recenze-0o3-/filmvideo.aspx?c=A170627_095042_filmvideo_ts
Transformers: Poslední rytíř,50,https://kultura.zpravy.idnes.cz/transformers-5-recenze-0b5-/filmvideo.aspx?c=A170622_091431_filmvideo_ts
Z lásky nenávist,75,https://kultura.zpravy.idnes.cz/z-lasky-nenavist-0kr-/filmvideo.aspx?c=A170620_165241_filmvideo_ts
Holky na tahu,40,https://kultura.zpravy.idnes.cz/recenze-holky-na-tahu-05x-/filmvideo.aspx?c=A170619_162816_filmvideo_spm
Pobřežní hlídka,25,https://kultura.zpravy.idnes.cz/recenze-pobrezni-hlidka-0w0-/filmvideo.aspx?c=A170615_2332793_filmvideo_spm
Auta 3,60,https://kultura.zpravy.idnes.cz/auta-3-recenze-00s-/filmvideo.aspx?c=A170614_123916_filmvideo_ts
Únos,50,https://kultura.zpravy.idnes.cz/film-unos-recenze-0zx-/filmvideo.aspx?c=A170613_115623_filmvideo_ts
Mumie,40,https://kultura.zpravy.idnes.cz/mumie-recenze-0de-/filmvideo.aspx?c=A170608_2331222_filmvideo_spm
Smrtihlav,60,https://kultura.zpravy.idnes.cz/smrtihlav-recenze-03u-/filmvideo.aspx?c=A170607_121617_filmvideo_ts
Skokan,55,https://kultura.zpravy.idnes.cz/skokan-recenze-012-/filmvideo.aspx?c=A170606_145223_filmvideo_ts
Král Belgičanů,55,https://kultura.zpravy.idnes.cz/kral-belgicanu-recenze-0bn-/filmvideo.aspx?c=A170605_124848_filmvideo_ts
Wonder Woman,55,https://kultura.zpravy.idnes.cz/recenze-wonder-woman-0rx-/filmvideo.aspx?c=A170601_2329723_filmvideo_spm
Zabijáci z maloměsta,50,https://kultura.zpravy.idnes.cz/zabijaci-z-malomesta-recenze-dgy-/filmvideo.aspx?c=A170530_121800_filmvideo_ts
Z Paříže do Paříže,60,https://kultura.zpravy.idnes.cz/z-parize-do-parize-recenze-dca-/filmvideo.aspx?c=A170526_142248_filmvideo_ts
Monstrum,75,https://kultura.zpravy.idnes.cz/monstrum-recenze-0ze-/filmvideo.aspx?c=A170526_110403_filmvideo_ts
Piráti z Karibiku: Salazarova pomsta,60,https://kultura.zpravy.idnes.cz/pirati-z-karibiku-5-salazarova-pomsta-recenze-fa2-/filmvideo.aspx?c=A170524_103030_filmvideo_ts
Cuky Luky Film,45,https://kultura.zpravy.idnes.cz/recenze-cuky-luky-film-0bo-/filmvideo.aspx?c=A170518_153553_filmvideo_spm
Vetřelec: Covenant,60,https://kultura.zpravy.idnes.cz/vetrelec-covenant-recenze-dce-/filmvideo.aspx?c=A170517_111039_filmvideo_ts
Sibiřský deník,65,https://kultura.zpravy.idnes.cz/sibirsky-denik-recenze-074-/filmvideo.aspx?c=A170515_123308_filmvideo_vha
Král Artuš: Legenda o meči,50,https://kultura.zpravy.idnes.cz/kral-artus-legenda-o-meci-recenze-d4j-/filmvideo.aspx?c=A170512_092703_filmvideo_vha
Klient,70,https://kultura.zpravy.idnes.cz/klient-recenze-012-/filmvideo.aspx?c=A170510_104854_filmvideo_ts
Poslední rodina,80,https://kultura.zpravy.idnes.cz/film-posledni-rodina-recenze-dii-/filmvideo.aspx?c=A170508_174006_filmvideo_spm
Na mléčné dráze,55,https://kultura.zpravy.idnes.cz/na-mlecne-draze-recenze-kusturica-bellucci-fjh-/filmvideo.aspx?c=A170505_103942_filmvideo_ts
Strážci Galaxie Vol. 2,60,https://kultura.zpravy.idnes.cz/recenze-strazci-galaxie-2-0xs-/filmvideo.aspx?c=A170504_2323050_filmvideo_spm
Personal Shopper,50,https://kultura.zpravy.idnes.cz/recenze-personal-shopper-0yc-/filmvideo.aspx?c=A170427_172752_filmvideo_spm
Zahradnictví: Rodinný přítel,50,https://kultura.zpravy.idnes.cz/recenze-rodinny-pritel-zahradnictvi-hrebejk-f3b-/filmvideo.aspx?c=A170426_173753_filmvideo_spm
The Circle,40,https://kultura.zpravy.idnes.cz/the-circle-recenze-03w-/filmvideo.aspx?c=A170426_100724_filmvideo_ts
Naprostí cizinci,50,https://kultura.zpravy.idnes.cz/naprosti-cizinci-recenze-0hu-/filmvideo.aspx?c=A170421_131543_filmvideo_ts
Loupež ve velkém stylu,55,https://kultura.zpravy.idnes.cz/recenze-loupez-ve-velkem-stylu-dmu-/filmvideo.aspx?c=A170420_145358_filmvideo_spm
Mimi šéf,60,https://kultura.zpravy.idnes.cz/recenze-mimi-sef-022-/filmvideo.aspx?c=A170420_2320031_filmvideo_spm
Špína,65,https://kultura.zpravy.idnes.cz/spina-film-recenze-0nk-/filmvideo.aspx?c=A170419_105921_filmvideo_vha
Ztracené město Z,60,https://kultura.zpravy.idnes.cz/ztracene-mesto-z-recenze-0x3-/filmvideo.aspx?c=A170418_125209_filmvideo_ts
Přes kosti mrtvých,55,https://kultura.zpravy.idnes.cz/recenze-pres-kosti-mrtvych-df1-/filmvideo.aspx?c=A170412_134800_filmvideo_spm
Proti vlastní krvi,60,https://kultura.zpravy.idnes.cz/recenze-proti-vlastni-krvi-dd9-/filmvideo.aspx?c=A170412_130402_filmvideo_spm
Špunti na vodě,45,https://kultura.zpravy.idnes.cz/recenze-spunti-na-vode-0bj-/filmvideo.aspx?c=A170412_214214_filmvideo_spm
Rychle a zběsile 8,55,https://kultura.zpravy.idnes.cz/rychle-a-zbesile-8-recenze-0yf-/filmvideo.aspx?c=A170412_102652_filmvideo_ts
Safari,50,https://kultura.zpravy.idnes.cz/safari-ulrich-seidl-recenze-dfy-/filmvideo.aspx?c=A170411_104643_filmvideo_vha
Mordparta II,55,https://kultura.zpravy.idnes.cz/recenze-mordparta-ii-0re-/filmvideo.aspx?c=A170409_165236_filmvideo_spm
Zádušní oběť,60,https://kultura.zpravy.idnes.cz/zadusni-obet-recenze-0rt-/filmvideo.aspx?c=A170407_104304_filmvideo_ts
Pátá loď,60,https://kultura.zpravy.idnes.cz/pata-lod-recenze-02p-/filmvideo.aspx?c=A170331_125923_filmvideo_ts
Ghost in the Shell,50,https://kultura.zpravy.idnes.cz/ghost-in-the-shell-recenze-scarlett-johanssonova-fb8-/filmvideo.aspx?c=A170331_110111_filmvideo_ts
Volání netvora: Příběh života,55,https://kultura.zpravy.idnes.cz/volani-netvora-pribeh-zivota-recenze-dwl-/filmvideo.aspx?c=A170331_102812_filmvideo_ts
Deník strojvůdce,75,https://kultura.zpravy.idnes.cz/denik-strojvudce-recenze-0hq-/filmvideo.aspx?c=A170329_153204_filmvideo_ts
Mžitky,65,https://kultura.zpravy.idnes.cz/mzitky-recenze-0gg-/filmvideo.aspx?c=A170328_112430_filmvideo_ts
Jeden německý život,75,https://kultura.zpravy.idnes.cz/jeden-nemecky-zivot-recenze-dpw-/filmvideo.aspx?c=A170327_133056_filmvideo_ts
Úkryt v zoo,50,https://kultura.zpravy.idnes.cz/ukryt-v-zoo-recenze-04r-/filmvideo.aspx?c=A170324_113324_filmvideo_ts
Modrý kód,50,https://kultura.zpravy.idnes.cz/modry-kod-recenze-prima-0vy-/filmvideo.aspx?c=A170324_093822_filmvideo_vha
Život,55,https://kultura.zpravy.idnes.cz/zivot-film-recenze-0ai-/filmvideo.aspx?c=A170321_170221_filmvideo_vha
Rande naslepo,50,https://kultura.zpravy.idnes.cz/rande-naslepo-recenze-0t9-/filmvideo.aspx?c=A170320_155136_filmvideo_ts
Rocco,50,https://kultura.zpravy.idnes.cz/recenze-rocco-0dp-/filmvideo.aspx?c=A170319_150703_filmvideo_spm
Nejšťastnější den v životě Olliho Mäkiho,65,https://kultura.zpravy.idnes.cz/nejstastnejsi-den-v-zivote-olliho-makiho-recenze-fby-/filmvideo.aspx?c=A170317_144846_filmvideo_ts
Kráska a zvíře,60,https://kultura.zpravy.idnes.cz/kraska-a-zvire-recenze-06b-/filmvideo.aspx?c=A170315_132011_filmvideo_ts
Spravedlnost,60,https://kultura.zpravy.idnes.cz/recenze-spravedlnost-labyrint-ii-dlz-/filmvideo.aspx?c=A170312_174929_filmvideo_spm
Kong: Ostrov lebek,45,https://kultura.zpravy.idnes.cz/kong-ostrov-lebek-recenze-09f-/filmvideo.aspx?c=A170308_175635_filmvideo_ts
Nechte zpívat Mišíka,70,https://kultura.zpravy.idnes.cz/recenze-nechte-zpivat-misika-dit-/filmvideo.aspx?c=A170308_2310758_filmvideo_spm
Masaryk,55,https://kultura.zpravy.idnes.cz/film-masaryk-recenze-karel-roden-julius-sevcik-cesky-lev-pef-/filmvideo.aspx?c=A170303_113409_filmvideo_ts
Muzzikanti,25,https://kultura.zpravy.idnes.cz/recenze-muzzikanti-04p-/filmvideo.aspx?c=A170302_165719_filmvideo_spm
Logan: Wolverine,70,https://kultura.zpravy.idnes.cz/logan-recenze-009-/filmvideo.aspx?c=A170302_2309406_filmvideo_spm
Lion,55,https://kultura.zpravy.idnes.cz/lion-recenze-c9z-/filmvideo.aspx?c=A170224_165824_filmvideo_ts
Spojené státy lásky,40,https://kultura.zpravy.idnes.cz/spojene-staty-lasky-recenze-d16-/filmvideo.aspx?c=A170223_122615_filmvideo_ts
Bába z ledu,70,https://kultura.zpravy.idnes.cz/baba-z-ledu-recenze-0nw-/filmvideo.aspx?c=A170222_111612_filmvideo_ts
John Wick 2,65,https://kultura.zpravy.idnes.cz/john-wick-2-recenze-0nf-/filmvideo.aspx?c=A170221_122203_filmvideo_ts
Moonlight,70,https://kultura.zpravy.idnes.cz/moonlight-recenze-03n-/filmvideo.aspx?c=A170220_100648_filmvideo_ts
Zlato,60,https://kultura.zpravy.idnes.cz/zlato-recenze-0du-/filmvideo.aspx?c=A170216_112819_filmvideo_ts
T2 Trainspotting,70,https://kultura.zpravy.idnes.cz/t2-trainspotting-2-recenze-094-/filmvideo.aspx?c=A170215_154642_filmvideo_ts
Mlčení,65,https://kultura.zpravy.idnes.cz/recenze-scorsese-mlceni-0wk-/filmvideo.aspx?c=A170209_121957_filmvideo_spm
Padesát odstínů temnoty,25,https://kultura.zpravy.idnes.cz/recenze-padesat-odstinu-temnoty-dol-/filmvideo.aspx?c=A170208_161032_filmvideo_spm
Tajemství těla,60,https://kultura.zpravy.idnes.cz/tajemstvi-tela-recenze-07l-/filmvideo.aspx?c=A170203_2303324_filmvideo_spm
Místo u moře,75,https://kultura.zpravy.idnes.cz/misto-u-more-recenze-0ll-/filmvideo.aspx?c=A170202_141641_filmvideo_ts
Jackie,55,https://kultura.zpravy.idnes.cz/jackie-recenze-0pm-/filmvideo.aspx?c=A170131_102312_filmvideo_ts
Resident Evil: Poslední kapitola,30,https://kultura.zpravy.idnes.cz/recenze-resident-evil-posledni-kapitola-fd5-/filmvideo.aspx?c=A170129_151631_filmvideo_spm
Miluji tě modře,30,https://kultura.zpravy.idnes.cz/miluji-te-modre-recenze-0vb-/filmvideo.aspx?c=A170127_095653_filmvideo_ts
Psí poslání,40,https://kultura.zpravy.idnes.cz/muj-zivot-jako-pes-recenze-dcy-/filmvideo.aspx?c=A170126_134047_filmvideo_ts
Trainspotting,80,https://kultura.zpravy.idnes.cz/recenze-trainspotting-07c-/filmvideo.aspx?c=A170124_110908_filmvideo_jpl
Modrá krev,65,https://kultura.zpravy.idnes.cz/modra-krev-recenze-0n4-/filmvideo.aspx?c=A170123_101218_filmvideo_ts
Spojenci,50,https://kultura.zpravy.idnes.cz/spojenci-recenze-brad-pitt-casablanca-zemeckis-marion-cotillardova-1pi-/filmvideo.aspx?c=A170120_123354_filmvideo_ts
xXx: Návrat Xandera Cage,50,https://kultura.zpravy.idnes.cz/xxx-navrat-xandera-cage-recenze-d3v-/filmvideo.aspx?c=A170120_101929_filmvideo_ts
Tanečnice,60,https://kultura.zpravy.idnes.cz/tanecnice-recenze-0mz-/filmvideo.aspx?c=A170119_114903_filmvideo_ts
Pírko,50,https://kultura.zpravy.idnes.cz/pirko-recenze-0dq-/filmvideo.aspx?c=A170117_145415_filmvideo_ts
Temný Kraj,50,https://kultura.zpravy.idnes.cz/temny-kraj-recenze-0nv-/filmvideo.aspx?c=A170116_105733_filmvideo_ts
Bohéma,55,https://kultura.zpravy.idnes.cz/bohema-recenze-0p4-/filmvideo.aspx?c=A170113_113114_filmvideo_ts
Strnadovi,70,https://kultura.zpravy.idnes.cz/strnadovi-recenze-03u-/filmvideo.aspx?c=A170113_125815_filmvideo_ts
Všechno nebo nic,30,https://kultura.zpravy.idnes.cz/vsechno-nebo-nic-recenze-08j-/filmvideo.aspx?c=A170113_2298493_filmvideo_spm
Pod rouškou noci,50,https://kultura.zpravy.idnes.cz/pod-rouskou-noci-recenze-0xl-/filmvideo.aspx?c=A170112_151020_filmvideo_ts
Proč právě on?,60,https://kultura.zpravy.idnes.cz/proc-prave-on-recenze-0tf-/filmvideo.aspx?c=A170109_084749_filmvideo_ts
Četníci z Luhačovic,50,https://kultura.zpravy.idnes.cz/cetnici-z-luhacovic-recenze-dpi-/filmvideo.aspx?c=A170106_093239_filmvideo_ts
La La Land,75,https://kultura.zpravy.idnes.cz/la-la-land-recenze-0z6-/filmvideo.aspx?c=A170105_112247_filmvideo_ts
Velká čínská zeď,50,https://kultura.zpravy.idnes.cz/velka-cinska-zed-recenze-08f-/filmvideo.aspx?c=A170104_095557_filmvideo_ts
Nádraží,50,https://kultura.zpravy.idnes.cz/nadrazi-recenze-0i9-/filmvideo.aspx?c=A170104_110053_filmvideo_ts
Paterson,70,https://kultura.zpravy.idnes.cz/paterson-recenze-0e5-/filmvideo.aspx?c=A170103_100450_filmvideo_ts
Trpaslík,65,https://kultura.zpravy.idnes.cz/trpaslik-recenze-0el-/filmvideo.aspx?c=A170101_130554_filmvideo_spm
Svět pod hlavou,65,https://kultura.zpravy.idnes.cz/svet-pod-hlavou-recenze-0sa-/filmvideo.aspx?c=A161230_135059_filmvideo_ts
Pasažéři,55,https://kultura.zpravy.idnes.cz/pasazeri-recenze-0e2-/filmvideo.aspx?c=A161229_123102_filmvideo_kiz
Assassin’s Creed,45,https://kultura.zpravy.idnes.cz/recenze-filmu-assassin-s-creed-de6-/filmvideo.aspx?c=A161228_2295010_filmvideo_spm
Zázračný nos,50,https://kultura.zpravy.idnes.cz/prvni-dojmy-pohadka-ztraceny-nos-d49-/filmvideo.aspx?c=A161222_121551_filmvideo_spm
Slíbená princezna,35,https://kultura.zpravy.idnes.cz/1-dojmy-slibena-princezna-0xx-/filmvideo.aspx?c=A161220_164224_filmvideo_spm
Pravý rytíř,45,https://kultura.zpravy.idnes.cz/1-dojmy-pohadka-pravy-rytir-ddo-/filmvideo.aspx?c=A161220_150215_filmvideo_spm
Zpívej,65,https://kultura.zpravy.idnes.cz/zpivej-recenze-01b-/filmvideo.aspx?c=A161222_145739_filmvideo_ts
Manžel na hodinu,25,https://kultura.zpravy.idnes.cz/manzel-na-hodinu-recenze-08o-/filmvideo.aspx?c=A161222_102046_filmvideo_ts
Collateral Beauty: Druhá šance,45,https://kultura.zpravy.idnes.cz/recenze-collateral-beauty-dcc-/filmvideo.aspx?c=A161218_160358_filmvideo_spm
Rogue One: Star Wars Story,60,https://kultura.zpravy.idnes.cz/recenze-rogue-one-star-wars-story-drd-/filmvideo.aspx?c=A161214_182043_filmvideo_spm
Pařba o Vánocích,35,https://kultura.zpravy.idnes.cz/recenze-parba-o-vanocich-0wu-/filmvideo.aspx?c=A161208_2291174_filmvideo_spm
"Miluj mě, jestli to dokážeš",65,https://kultura.zpravy.idnes.cz/recenze-miluj-me-jestli-to-dokazes-dokument-sexualni-asistence-ps3-/filmvideo.aspx?c=A161207_092233_filmvideo_kiz
Underworld: Krvavé války,45,https://kultura.zpravy.idnes.cz/underworld-krvave-valky-recenze-dou-/filmvideo.aspx?c=A161206_100828_filmvideo_ts
Santa je pořád úchyl,40,https://kultura.zpravy.idnes.cz/recenze-santa-je-porad-uchyl-d1b-/filmvideo.aspx?c=A161130_2289371_filmvideo_spm
Anděl Páně 2,85,https://kultura.zpravy.idnes.cz/andel-pane-2-recenze-0og-/filmvideo.aspx?c=A161125_114203_filmvideo_ts
Červená želva,80,https://kultura.zpravy.idnes.cz/cervena-zelva-recenze-0u2-/filmvideo.aspx?c=A161128_104524_filmvideo_ts
Odvážná Vaiana: Legenda o konci světa,55,https://kultura.zpravy.idnes.cz/moana-recenze-00w-/filmvideo.aspx?c=A161125_100635_filmvideo_kiz
Noční zvířata,65,https://kultura.zpravy.idnes.cz/nocni-zvirata-recenze-0u7-/filmvideo.aspx?c=A161123_122813_filmvideo_ts
Planetárium,40,https://kultura.zpravy.idnes.cz/planetarium-recenze-0lj-/filmvideo.aspx?c=A161121_101707_filmvideo_ts
Fantastická zvířata a kde je najít,65,https://kultura.zpravy.idnes.cz/recenze-fantasticka-zvirata-dg1-/filmvideo.aspx?c=A161117_162956_filmvideo_spm
Hologram pro krále,55,https://kultura.zpravy.idnes.cz/hologram-pro-krale-recenze-d0r-/filmvideo.aspx?c=A161115_2286131_filmvideo_ts
Americká idyla,60,https://kultura.zpravy.idnes.cz/americka-idyla-recenze-0be-/filmvideo.aspx?c=A161114_124552_filmvideo_ts
Normální autistický film,70,https://kultura.zpravy.idnes.cz/normalni-autisticky-film-recenze-dld-/filmvideo.aspx?c=A161111_115929_filmvideo_ts
Bratříček Karel,60,https://kultura.zpravy.idnes.cz/recenze-bratricek-karel-0sr-/filmvideo.aspx?c=A161111_134700_filmvideo_ts
Hacksaw Ridge: Zrození hrdiny,65,https://kultura.zpravy.idnes.cz/hacksaw-ridge-zrozeni-hrdiny-recenze-dw0-/filmvideo.aspx?c=A161110_093426_filmvideo_ts
Příchozí,75,https://kultura.zpravy.idnes.cz/prichozi-recenze-0e4-/filmvideo.aspx?c=A161109_152409_filmvideo_ts
Fuocoammare: Požár na moři,60,https://kultura.zpravy.idnes.cz/fuocoammare-pozar-na-mori-recenze-dlw-/filmvideo.aspx?c=A161104_132843_filmvideo_ts
Snowden,50,https://kultura.zpravy.idnes.cz/snowden-recenze-0jl-/filmvideo.aspx?c=A161104_105428_filmvideo_ts
Trollové,45,https://kultura.zpravy.idnes.cz/trollove-recenze-0eh-/filmvideo.aspx?c=A161103_112922_filmvideo_ts
Pohádky pro Emu,55,https://kultura.zpravy.idnes.cz/pohadky-pro-emu-recenze-0sp-/filmvideo.aspx?c=A161102_2283231_filmvideo_ts
Zúčtování,60,https://kultura.zpravy.idnes.cz/zuctovani-recenze-03h-/filmvideo.aspx?c=A161101_103722_filmvideo_ts
Pustina,75,https://kultura.zpravy.idnes.cz/recenze-pustina-0jb-/filmvideo.aspx?c=A161030_165322_filmvideo_spm
Zákon Helena,60,https://kultura.zpravy.idnes.cz/zakon-helena-recenze-0l9-/filmvideo.aspx?c=A161027_114605_filmvideo_ts
Tenkrát v ráji,10,https://kultura.zpravy.idnes.cz/recenze-tenkrat-v-raji-06h-/filmvideo.aspx?c=A161027_125326_filmvideo_spm
Muži z Aleje mrtvých,65,https://kultura.zpravy.idnes.cz/muzi-z-aleje-mrtvych-recenze-dgy-/filmvideo.aspx?c=A161027_093910_filmvideo_ts
Doktor Strange,65,https://kultura.zpravy.idnes.cz/doktor-strange-recenze-07w-/filmvideo.aspx?c=A161026_093731_filmvideo_ts
Komici s.r.o. The Tour,50,https://kultura.zpravy.idnes.cz/komici-s-r-o-the-tour-recenze-dgk-/filmvideo.aspx?c=A161024_093316_filmvideo_ts
Devátý život Louise Draxe,50,https://kultura.zpravy.idnes.cz/devaty-zivot-louise-draxe-recenze-d5f-/filmvideo.aspx?c=A161023_140549_filmvideo_spm
Polda,50,https://kultura.zpravy.idnes.cz/polda-recenze-00y-/filmvideo.aspx?c=A161021_101154_filmvideo_ts
Kosmo,75,https://kultura.zpravy.idnes.cz/kosmo-recenze-0dt-/filmvideo.aspx?c=A161021_091630_filmvideo_ts
Jack Reacher: Nevracej se,55,https://kultura.zpravy.idnes.cz/jack-reacher-nevracej-se-recenze-dag-/filmvideo.aspx?c=A161020_114356_filmvideo_ts
Toni Erdmann,75,https://kultura.zpravy.idnes.cz/toni-erdmann-recenze-0r3-/filmvideo.aspx?c=A161019_105152_filmvideo_ts
Lichožrouti,65,https://kultura.zpravy.idnes.cz/lichozrouti-recenze-0ly-/filmvideo.aspx?c=A161018_111035_filmvideo_ts
Ostravak Ostravski,20,https://kultura.zpravy.idnes.cz/ostravak-ostravski-recenze-dpl-/filmvideo.aspx?c=A161017_094328_filmvideo_ts
Inferno,55,https://kultura.zpravy.idnes.cz/inferno-recenze-0ji-/filmvideo.aspx?c=A161012_100808_filmvideo_ts
Bezva ženská na krku,35,https://kultura.zpravy.idnes.cz/bezva-zenska-na-krku-recenze-dg1-/filmvideo.aspx?c=A161011_091949_filmvideo_ts
Kubo a kouzelný meč,75,https://kultura.zpravy.idnes.cz/kubo-a-kouzelny-mec-recenze-df2-/filmvideo.aspx?c=A161007_094254_filmvideo_ts
